,Rm-Rf,SMB,HML,RMW,CMA,Rf,Mom,ST_Rev,Rp_ew_cc,Rp_ew_fi,Rp_vw_cc,Rp_vw_fi
07/04/1998,-1.05,-0.49,0.62,0.15,0.74,0.02,0.17,0.79,0.003476584,0.004090099,0.003675886,0.004337216
08/04/1998,-0.49,0.73,0,-0.6,-0.25,0.02,-0.35,0.53,0.002811431,0.003307566,0.002766835,0.003262468
09/04/1998,0.81,0.2,0.01,-0.01,-0.08,0.02,0.13,-0.19,-0.003027832,-0.003562155,-0.003133368,-0.003692834
13/04/1998,-0.03,-0.01,0.5,0.52,-0.17,0.02,0.36,-0.35,0.00627359,0.007380694,0.007053728,0.008317845
14/04/1998,0.67,0.21,0.24,-0.42,-0.28,0.02,0.03,0.21,-0.003279967,-0.003858784,-0.002291635,-0.002698936
15/04/1998,0.37,0.11,0.05,-0.34,-0.24,0.02,-0.2,0.16,0.004029926,0.004741089,0.004135716,0.004872764
16/04/1998,-0.88,0.48,0.04,-0.4,-0.01,0.02,-0.24,-0.12,0.002046517,0.002558146,0.001929302,0.002479767
17/04/1998,1.12,-0.59,-0.54,0.34,0.17,0.02,0.3,0.56,0.004289275,0.005361593,0.004331374,0.003394794
20/04/1998,0.17,0.43,-0.78,0.09,-0.23,0.02,0.14,-0.03,0.001581741,0.002108987,0.001407316,0.003277876
21/04/1998,0.24,0.47,-0.16,-0.3,-0.36,0.02,-0.48,-0.61,-0.002471165,-0.003294886,-0.002634719,-0.003086419
22/04/1998,0.29,-0.29,-0.12,0.59,-0.2,0.02,-0.1,0.07,-0.000481808,-0.00060226,-0.000847758,-0.001413963
23/04/1998,-1.13,-0.05,0.5,0.17,0.89,0.02,-0.21,0.43,0.00147922,0.001849025,0.001340033,0.002340874
24/04/1998,-0.98,0.15,0.02,-0.14,-0.02,0.02,-0.31,0.2,0.003869372,0.004836715,0.003792464,0.004809386
27/04/1998,-2.14,-0.34,0.58,0.05,0.33,0.02,-0.8,0.34,0.002783185,0.003092427,0.003151338,0.002989435
28/04/1998,0.15,0.68,-0.32,-0.38,-0.27,0.02,0.44,0.34,-0.000681241,-0.000756935,-0.001047219,-0.001216785
29/04/1998,0.89,-0.05,-0.35,-0.19,-0.44,0.02,0.39,0.45,0.002265141,0.002516823,0.002315816,0.001172498
30/04/1998,1.47,-0.31,-0.44,0.12,0.13,0.02,0.63,0.69,-0.003572643,-0.003969603,-0.002941338,-0.004363868
01/05/1998,0.6,-0.45,0.27,-0.05,-0.09,0.02,-0.1,-0.16,0.005330184,0.005922427,0.004670866,0.005301051
04/05/1998,0.15,0.07,-0.12,-0.01,0.27,0.02,-0.09,0.5,-0.006362498,-0.007069442,-0.0068599,-0.006413125
05/05/1998,-0.59,-0.04,0.11,-0.13,0.18,0.02,-0.38,-0.1,-0.00018867,-0.000209633,-4.65E-05,-0.000394721
06/05/1998,-0.83,0.4,0.54,-0.25,-0.07,0.02,-0.48,-0.1,0.005554963,0.006943704,0.00517149,0.006844473
07/05/1998,-0.83,0.23,0.53,-0.31,0.18,0.02,-0.05,0.18,0.00326685,0.004083563,0.0035382,0.004528035
08/05/1998,1.07,-0.53,-0.51,0.22,-0.41,0.02,0.07,0.07,0.000438729,0.000548411,7.60E-05,0.000142886
11/05/1998,-0.25,-0.3,0.62,0.11,0.67,0.02,-0.04,0.23,0.000977009,0.001221262,0.001019197,0.00182403
12/05/1998,0.53,-0.78,-0.14,0.23,-0.08,0.02,0.26,0.12,-0.000891026,-0.001113782,-0.000723684,-0.000768134
13/05/1998,0.27,-0.07,0.09,-0.06,-0.01,0.02,0.32,0.02,-0.003506109,-0.004382636,-0.003342753,-0.003293423
14/05/1998,-0.18,-0.18,0.3,0.05,0.08,0.02,0.43,0.19,-0.001461864,-0.00182733,-0.001083976,-0.000909108
15/05/1998,-0.78,0.11,0.55,-0.1,0.17,0.02,0.58,0.27,0.000465476,0.000581845,0.001085375,0.001656665
18/05/1998,-0.44,-0.63,0.08,0.34,0.56,0.02,0.37,-0.06,0.001524691,0.002032921,0.001412328,0.002233694
19/05/1998,0.38,0.28,-0.63,0.35,-0.43,0.02,0.41,0.29,0.005471877,0.007295836,0.006199497,0.002846366
20/05/1998,0.47,-1.05,0.48,0.47,0.58,0.02,0.5,0.06,-0.004753444,-0.005941805,-0.004861349,-0.005162802
21/05/1998,-0.36,0.05,0.52,-0.31,0.09,0.02,0.28,0.14,-0.00594708,-0.006996564,-0.005808065,-0.005299855
22/05/1998,-0.55,-0.23,0.46,0.17,0.41,0.02,-0.26,-0.11,0.001364369,0.00160514,0.001589413,0.000717587
26/05/1998,-1.5,-0.4,0.99,0.28,0.42,0.02,0,-0.08,0.000427549,0.000502998,-1.86E-05,0.000158452
27/05/1998,-0.37,-0.98,-0.47,0.15,0.01,0.02,0.24,0.82,0.004795766,0.005642077,0.005468471,0.004545798
28/05/1998,0.56,0.64,-0.03,-0.16,-0.11,0.02,0.27,0.45,-0.002603048,-0.003062409,-0.001661975,-0.003059012
29/05/1998,-0.42,0.65,0.57,-0.33,0.13,0.02,0.46,-0.16,-0.005427359,-0.006385128,-0.00512402,-0.006843483
01/06/1998,-0.33,-1.1,1.23,0.36,0.97,0.019,0.3,-1.59,-0.004906483,-0.005772333,-0.003881954,-0.005420343
02/06/1998,0.18,-0.53,0.14,0.03,-0.46,0.019,0.72,0.24,-0.005467088,-0.006431868,-0.005812997,-0.006459835
03/06/1998,-0.78,0.66,0.54,-0.36,0.41,0.019,0.19,-0.26,0.004591749,0.005739686,0.005277918,0.005600029
04/06/1998,0.99,-0.51,-0.77,0.09,-0.44,0.019,0.46,0.45,0.002343349,0.002929186,0.0020863,0.003337742
05/06/1998,1.45,-1.05,-0.52,0.25,0.16,0.019,0.01,0.55,0.004227768,0.00528471,0.003589617,0.003681124
08/06/1998,0.27,0.03,-0.03,-0.12,-0.15,0.019,0.51,0.11,0.000687851,0.000859814,0.001244384,0.002673446
09/06/1998,0.25,-0.08,-0.44,-0.06,-0.19,0.019,0.38,0.27,-0.004686779,-0.005513858,-0.005027282,-0.006051804
10/06/1998,-0.7,-0.51,0.71,-0.1,0.36,0.019,1.05,-1.08,0.001515586,0.001683985,0.002211928,0.002397258
11/06/1998,-1.46,0.1,0.35,-0.09,0.06,0.019,0.33,-0.61,0.002444113,0.002715681,0.003037262,0.003021774
12/06/1998,0.09,-0.72,-0.45,0.22,0.03,0.019,0.45,-0.12,0.000279039,0.000310043,-0.000147358,-0.000383205
15/06/1998,-1.93,0.18,0.56,0.28,0.17,0.019,0.14,-0.74,-0.007567931,-0.007966243,-0.007561227,-0.009213358
16/06/1998,0.99,0,-0.93,-0.44,-0.99,0.019,0.3,1.03,0.008062221,0.008958023,0.007452697,0.008807496
17/06/1998,1.63,-0.42,-0.45,0.21,-0.35,0.019,0.67,-0.35,0.007228474,0.009637966,0.006799754,0.009321186
18/06/1998,-0.14,-0.57,-0.29,-0.08,-0.01,0.019,0.38,-0.6,-0.001360936,-0.001814581,-0.002232462,-0.004074597
19/06/1998,-0.42,0.26,0.17,-0.07,-0.26,0.019,0.33,-0.11,-0.004410531,-0.005880708,-0.00611093,-0.007314157
22/06/1998,0.33,0.31,-0.15,-0.11,-0.41,0.019,-0.01,0.19,0.00485918,0.006478907,0.004706926,0.00549133
23/06/1998,1.36,-0.3,-1.1,-0.21,-0.97,0.019,0.39,-0.09,-0.0045584,-0.006077866,-0.00425317,-0.004392015
24/06/1998,1.13,-0.24,-0.8,-0.09,-0.69,0.019,-0.12,-0.29,-0.000474339,-0.000632452,0.001840236,0.001824599
25/06/1998,-0.31,0.1,0.2,0.15,0.24,0.019,0.04,0.25,0.007033338,0.008791673,0.006358628,0.008046271
26/06/1998,0.3,-0.21,0.19,0.14,0.11,0.019,0.12,0.04,0.002241827,0.002802284,0.001667479,0.001429138
29/06/1998,0.55,0.1,-0.26,-0.14,-0.38,0.019,0.6,-0.09,0.005633471,0.006627613,0.007152842,0.008835668
30/06/1998,-0.2,0.92,-0.06,-0.29,-0.18,0.019,-0.07,0.02,-0.004314928,-0.005076386,-0.006237136,-0.006349393
01/07/1998,1.12,-0.71,-0.1,-0.16,-0.04,0.018,0.16,0.66,-0.001444278,-0.001699151,-0.001701938,-0.001593075
02/07/1998,-0.2,-0.09,0.3,-0.08,0.43,0.018,0.24,-0.23,0,0,0,0
06/07/1998,0.85,-0.66,0.02,-0.19,-0.36,0.018,1.04,-0.67,0,0,0,0
07/07/1998,-0.17,-0.15,0,0.12,-0.17,0.018,0.11,0.01,-0.002555628,-0.007301794,-0.002555628,-0.007301794
08/07/1998,0.9,-0.75,-0.59,0.42,-0.63,0.018,0.38,0.15,-0.004374207,-0.010935516,-0.004371537,-0.010971007
09/07/1998,-0.51,0.7,-0.05,-0.01,-0.23,0.018,0.13,-0.15,-6.37E-05,-0.000141641,-3.91E-05,-8.77E-05
10/07/1998,0.31,-0.42,-0.59,0.44,-0.16,0.018,0.69,-0.57,0.004569528,0.008308232,0.004519608,0.008264827
13/07/1998,0.1,-0.02,-0.47,0.26,-0.65,0.018,0.69,-0.81,-2.19E-05,-3.36E-05,1.37E-05,2.10E-05
14/07/1998,0.83,-0.65,-0.15,0.16,0.53,0.018,0.57,0.21,-0.002255221,-0.003221744,-0.002205202,-0.003153612
15/07/1998,-0.08,0.72,-0.59,-0.17,-0.66,0.018,-1.05,0.23,0.003959433,0.005279244,0.004151958,0.005544584
16/07/1998,0.65,-0.39,-0.4,0.09,0.01,0.018,0.23,-0.09,0.003281983,0.004102478,0.003277911,0.004097922
17/07/1998,0.2,-0.29,-0.33,-0.07,-0.12,0.018,0.31,-0.09,0.001281029,0.001708038,0.001315441,0.001764057
20/07/1998,-0.13,0.01,-0.38,0.02,-0.17,0.018,0.71,-0.18,0.003700624,0.004625781,0.003822508,0.004803221
21/07/1998,-1.59,0.43,0.91,-0.19,0.7,0.018,-0.17,0.7,0.005037428,0.006716571,0.004751901,0.006376206
22/07/1998,-0.28,-0.87,0.18,0.2,0.41,0.018,0.61,0.18,0.001233177,0.001541472,0.001326197,0.001656131
23/07/1998,-2.05,0.26,0.44,0.02,0.54,0.018,0.3,-0.15,-0.001218435,-0.00162458,-0.000824527,-0.001104598
24/07/1998,-0.15,-0.42,-0.36,0.42,0.41,0.018,0.39,-0.1,-0.002755158,-0.003443947,-0.00261418,-0.001514337
27/07/1998,0.2,-1.56,0.02,0.66,0.11,0.018,-0.21,-0.36,0.004007308,0.005009135,0.0037624,0.007538399
28/07/1998,-1.5,0.32,0.47,-0.07,0.37,0.018,-0.52,0.12,0.007410485,0.009263106,0.00715743,0.006370867
29/07/1998,-0.46,0.12,0.29,0.05,0.74,0.018,-0.36,0.03,0.003649437,0.004561796,0.003231537,0.005299404
30/07/1998,1.45,-0.93,-0.36,0.07,-0.71,0.018,0.44,0.22,-0.000335305,-0.000447074,-0.000255541,-0.002066784
31/07/1998,-1.87,-0.2,0.5,-0.18,0.24,0.018,-0.22,0.09,-0.001810414,-0.002586306,-0.002010253,-0.001680342
03/08/1998,-0.87,-0.81,0.77,0.11,0.41,0.02,-0.05,-0.52,-0.001964928,-0.003022966,-0.001839563,-0.003015187
04/08/1998,-3.55,0.69,1.05,-0.22,0.68,0.02,-0.52,0.26,0.005203455,0.007433507,0.005014479,0.007693246
05/08/1998,0.47,-1.26,-0.19,0.54,0.44,0.02,-0.09,0,0.000904056,0.001390855,0.000774114,-4.08E-05
06/08/1998,1.07,0.86,-0.68,-0.12,-1.28,0.02,0.04,0.72,-0.010556943,-0.017594905,-0.010260092,-0.01463084
07/08/1998,0.39,1.59,-0.17,-0.92,-0.2,0.02,-0.54,1.93,0.004623507,0.008406376,0.004724165,0.003000676
10/08/1998,-0.59,-0.22,0.07,-0.45,0.12,0.02,0.45,-0.31,-0.001654823,-0.002758038,-0.002135992,-0.003753735
11/08/1998,-1.66,-1,0.31,0.34,0.85,0.02,0.25,-0.56,0.001675641,0.002393773,0.001024318,0.003593909
12/08/1998,1.54,0.08,-0.08,-0.24,-0.33,0.02,0.25,0.75,0.003266443,0.004666347,0.003200641,0.001650901
13/08/1998,-0.87,-0.19,0.45,0.08,0.31,0.02,0.08,-0.68,-0.010049071,-0.013398762,-0.01011175,-0.011720031
14/08/1998,-0.96,0.67,0.33,0.17,0.09,0.02,-0.59,-0.31,-0.005947181,-0.007929575,-0.005853799,-0.008792615
17/08/1998,1.51,-1.56,-0.72,0.75,-0.42,0.02,0.65,0.21,-0.005226567,-0.006968756,-0.004939892,-0.005933394
18/08/1998,1.61,-0.31,-0.47,0.11,-0.64,0.02,0.25,1.19,0.005861096,0.007814794,0.005836582,0.005080281
19/08/1998,-0.46,-0.77,0.48,-0.35,0.4,0.02,0.17,0.18,-0.005050387,-0.007214839,-0.004978436,-0.005141326
20/08/1998,-0.67,-0.31,0.06,-0.19,0.33,0.02,0.56,-0.47,-0.002408336,-0.003211115,-0.002543326,-0.003475362
21/08/1998,-1.16,-0.37,0.25,0.32,0.75,0.02,0.18,-0.49,0.001403123,0.001870831,0.001413333,0.001933074
24/08/1998,0.38,-1.13,0.31,0.25,0.41,0.02,0.76,-0.64,-0.000898076,-0.001197435,-0.001244836,-0.00170173
25/08/1998,0.21,-1.2,-0.23,0.3,-0.22,0.02,0.69,-0.28,0.00337271,0.004496947,0.003689609,0.005046121
26/08/1998,-1.09,-1.38,0.05,0.41,0.65,0.02,1.17,-1.34,-0.009544713,-0.013635305,-0.009786574,-0.014418926
27/08/1998,-3.92,0.08,0.65,-0.02,1.07,0.02,0.44,-1.41,-0.002963606,-0.004233723,-0.003468,-0.00513355
28/08/1998,-1.7,-0.4,0.99,0.29,1.13,0.02,0.17,-0.38,-0.006972924,-0.00820344,-0.007088949,-0.008503327
31/08/1998,-6.71,0.34,2.79,0.32,2.23,0.02,-0.87,-1.85,0.006348986,0.007469395,0.006023099,0.007235126
01/09/1998,3.56,-0.88,-2.19,0.33,-0.77,0.022,0.86,3.17,-0.000752429,-0.00088521,-0.001721611,-0.002065562
02/09/1998,-0.02,1.31,-0.25,-0.72,-0.88,0.022,0.34,2.24,0.012987313,0.016234141,0.012409396,0.015922981
03/09/1998,-1.09,-0.58,-0.22,0.23,0.66,0.022,-0.36,-1.61,-0.004951003,-0.006188754,-0.004976625,-0.006363617
04/09/1998,-0.78,0.86,0.29,-0.31,0.58,0.022,-1.76,-0.29,0.000423331,0.000498037,0.00041709,0.000496995
08/09/1998,4.92,-1.21,-2.32,0.18,-1.57,0.022,1.21,2.61,0.005841052,0.006871826,0.005628041,0.006705711
09/09/1998,-1.77,-0.43,1.13,0,0.62,0.022,-0.1,-1.09,-0.004151262,-0.004883838,-0.004359198,-0.005188347
10/09/1998,-2.52,0.18,0.75,-0.48,0.56,0.022,-1.16,-1.41,-0.013402168,-0.015767256,-0.013700577,-0.016320112
11/09/1998,2.67,-0.48,-1.44,0.94,-1.33,0.022,-0.28,1.25,-0.00250954,-0.002788378,-0.002454669,-0.002747957
14/09/1998,2.04,-1.09,-0.16,-0.05,-0.53,0.022,-0.12,1.4,-0.001093293,-0.001366616,-0.001645267,-0.002104911
15/09/1998,0.72,-1.04,0.67,-0.13,-0.03,0.022,0.38,-0.07,-0.01258343,-0.014804035,-0.011921986,-0.013360947
16/09/1998,0.84,-0.29,-0.29,-0.54,-0.35,0.022,-0.34,1.55,-0.004127305,-0.004855654,-0.003373578,-0.004352922
17/09/1998,-2.35,1.16,0.74,-0.41,0.42,0.022,-0.2,-0.86,-0.004206491,-0.004948813,-0.00337723,-0.005615646
18/09/1998,0.41,1.35,-0.28,0.01,0.07,0.022,0.18,-0.28,-0.002219078,-0.002610681,-0.002568463,-0.00188194
21/09/1998,0.19,-0.64,-0.25,-0.26,-0.01,0.022,-0.08,-0.95,-0.004874253,-0.005734415,-0.004975437,-0.00610252
22/09/1998,0.7,0.49,-0.69,-0.22,-0.46,0.022,0.62,-0.09,0.008134503,0.010168129,0.007205291,0.008898938
23/09/1998,3.24,-1.58,-0.91,-0.16,-1.1,0.022,-0.1,1.61,-0.008383956,-0.010479946,-0.006175033,-0.007002903
24/09/1998,-2.05,0.9,0.62,-0.14,0.59,0.022,-0.12,-0.22,-0.01205424,-0.014181458,-0.012938347,-0.014840023
25/09/1998,0.08,-0.57,0.1,-0.34,-0.4,0.022,-0.32,0.35,-0.002406407,-0.003008009,-0.002230503,-0.005374686
28/09/1998,0.34,-0.37,0.36,0.05,0.41,0.022,0.54,0.1,0.007349477,0.009186847,0.007048613,0.007456581
29/09/1998,-0.11,-0.52,-0.02,0.16,0.44,0.022,0.24,-0.54,0.001384117,0.001730146,0.000182517,0.002373535
30/09/1998,-2.58,2.29,0.5,-0.35,0.12,0.022,0.42,0.74,-0.000939407,-0.001174259,-0.002096763,-0.003374568
01/10/1998,-3.29,-0.23,1.68,0.34,2.2,0.015,0.86,0.78,-0.010057128,-0.011831915,-0.009281271,-0.009820114
02/10/1998,1.4,-1.71,0.34,-0.52,0.91,0.015,0.02,0.32,0.00124464,0.001464282,0.001431725,0.00225291
05/10/1998,-1.91,-1.7,1.55,0.04,2.51,0.015,1.48,-1.49,-0.012677531,-0.014914743,-0.011961754,-0.015164675
06/10/1998,-0.55,-0.72,0.19,-0.14,1.05,0.015,0.31,-0.33,-0.014405834,-0.018007293,-0.011890805,-0.015937997
07/10/1998,-1.8,-1.51,1.38,0.41,2.02,0.015,0.31,-1.32,0.002251128,0.00281391,0.002054041,0.004154979
08/10/1998,-1.69,-2.48,0.42,0.94,0.34,0.015,0.52,-0.64,-0.001895171,-0.002229613,-0.000587765,0.001069471
09/10/1998,2.64,-0.42,-1.93,-0.17,-2.5,0.015,-0.86,5.72,0.031533888,0.035037653,0.024130858,0.025394927
12/10/1998,1.65,0.74,-2.09,0.12,-1.2,0.015,-0.82,3.47,0.005088355,0.005986299,0.005194694,0.008184666
13/10/1998,-0.63,-0.88,1.01,0.12,0.49,0.015,0.4,-0.76,-0.003151581,-0.003501757,-0.001128586,-0.001805822
14/10/1998,1.34,-0.31,-0.11,-0.36,-0.41,0.015,0.62,0.93,0.01174255,0.013047278,0.009663389,0.010302524
15/10/1998,4.06,-1.24,-1.27,0.44,-1.61,0.015,0.05,3.51,0.015259146,0.016954607,0.012665612,0.014781823
16/10/1998,1.02,1.11,-0.76,0.65,-0.2,0.015,-1.48,2.82,0.022208419,0.026127551,0.020863786,0.023194903
19/10/1998,0.83,1.68,-0.58,-0.22,-1.27,0.015,-1.68,2.02,-0.001560583,-0.001950728,-0.001119493,-0.000847361
20/10/1998,0.27,1.54,0.23,0.15,0.17,0.015,-1.94,1.46,0.010105216,0.011888489,0.009509215,0.013232377
21/10/1998,0.59,0.46,-0.82,0.56,-0.21,0.015,-0.68,2.14,-0.004978625,-0.006223281,-0.004063847,-0.003840979
22/10/1998,0.87,1.11,-0.93,0.06,-1.14,0.015,-0.87,1.18,-0.017482844,-0.021853555,-0.01592338,-0.018694941
23/10/1998,-0.6,1.2,-0.6,-0.03,0.09,0.015,-0.36,0.72,-0.004518745,-0.005648431,-0.004232406,-0.001584001
26/10/1998,0.41,1.01,-0.55,0.04,-0.82,0.015,-1.02,1.13,0.006109458,0.007636823,0.004550397,0.009568451
27/10/1998,-0.53,0.7,0.24,0.05,-0.28,0.015,-0.13,0.67,-0.006503645,-0.008129556,-0.004133412,-0.011231097
28/10/1998,0.24,-0.02,-0.23,-0.07,-0.36,0.015,0.51,0.72,0.002355872,0.003365532,0.002213886,0.001800758
29/10/1998,1.59,-0.81,-0.71,-0.08,0.44,0.015,-0.81,0.25,0.003535557,0.005050795,0.002272673,0.006740816
30/10/1998,1.22,-0.41,0.56,-0.3,-0.44,0.015,-0.85,0.61,0.014171554,0.018895405,0.012413419,0.015734109
02/11/1998,1.4,0.71,-0.69,-0.06,-0.38,0.015,-1.75,-0.07,0.005853337,0.00780445,0.005062149,0.007252959
03/11/1998,-0.1,0.42,0.37,-0.09,0.5,0.015,-0.06,1.02,0.000117842,0.000157123,-0.000369854,-0.001983466
04/11/1998,0.88,0.47,0.07,0.09,-0.96,0.015,-0.95,-1.03,0.000418837,0.00055845,-0.001076907,0.000229906
05/11/1998,1.28,-0.09,-0.4,0.21,0.26,0.015,-0.17,0.03,0.005609951,0.007479935,0.005285935,0.009083362
06/11/1998,0.68,0.44,-0.64,-0.25,-0.14,0.015,-0.7,-0.28,0.0002531,0.000337467,0.000462234,0.0009875
09/11/1998,-0.83,0.5,-0.44,-0.36,-0.58,0.015,0.18,0.29,0.002324317,0.002905397,0.001587428,0.00208823
10/11/1998,-0.15,-0.18,0.06,-0.09,-0.01,0.015,1.63,0.69,0.003154644,0.003943306,0.002949149,-0.003021869
11/11/1998,-0.69,0.13,0.07,0.17,0.12,0.015,0.44,0.34,0.003705147,0.004631434,0.00406631,0.006943025
12/11/1998,-0.27,-0.1,0.4,-0.48,0.75,0.015,0.17,1.12,-0.003819161,-0.004773951,-0.003429064,-0.004725741
13/11/1998,0.53,-1.14,0.44,-0.11,0.38,0.015,0.36,0.56,-0.003017001,-0.003549413,-0.002874519,-0.004706278
16/11/1998,0.75,-0.59,-0.31,0.17,-0.56,0.015,1.05,-0.14,0.004794765,0.0056409,0.005793441,0.005364217
17/11/1998,0.32,-0.72,0.01,0.2,-0.98,0.015,0.54,-0.1,-0.003436524,-0.00404297,-0.004286867,-0.003112688
18/11/1998,0.51,-0.09,-0.6,-0.46,0.11,0.015,0.61,-0.36,-0.001515696,-0.001783171,-0.000932882,-0.002094524
19/11/1998,0.66,-0.01,-0.43,-0.03,0.02,0.015,-0.09,0,0.005866216,0.006901431,0.005654887,0.008300434
20/11/1998,0.78,-0.54,-0.46,0.46,-0.01,0.015,0.05,0.46,-0.001713792,-0.002016225,-0.002244753,-0.001222584
23/11/1998,2.02,-1.16,-1.03,0.24,-0.79,0.015,0.87,-0.83,0.003444085,0.004051865,0.002581123,0.00297415
24/11/1998,-0.43,0.12,0.41,0.04,0.17,0.015,0.26,0,0.001157479,0.001446849,0.000203102,0.000691606
25/11/1998,0.39,0.53,-0.35,-0.27,0.02,0.015,0.11,-0.45,-0.002067556,-0.002756742,-0.001984761,-0.002584984
27/11/1998,0.54,0.65,-0.64,-0.88,-0.18,0.015,-0.05,-1.25,0.000892773,0.001190364,0.00057182,0.00327337
30/11/1998,-2.31,1.32,0.83,0.81,1.13,0.015,0.37,0.7,0.005683435,0.007577913,0.005091299,0.005172557
01/12/1998,0.86,-0.76,-0.17,0.55,-0.99,0.017,0.91,-0.23,-0.006403693,-0.008538258,-0.005792097,-0.010123204
02/12/1998,-0.21,-0.07,-0.29,0.31,0.28,0.017,0.57,0.13,0.017807138,0.023742851,0.016752276,0.022068352
03/12/1998,-1.62,0.82,0.67,0.31,0.42,0.017,-0.06,0.53,-0.000887421,-0.001183229,-0.000353076,-0.001837606
04/12/1998,2,-1.21,-0.75,0.08,-0.69,0.017,1.02,-0.08,-0.009598626,-0.011998282,-0.008766203,-0.013170361
07/12/1998,0.89,-0.37,-0.56,0,-0.74,0.017,-0.08,-0.06,-0.010844817,-0.013556021,-0.010094732,-0.011764069
08/12/1998,-0.44,0.35,-0.28,-0.39,-0.12,0.017,0.37,-0.62,0.004764299,0.005955374,0.00405477,0.004981577
09/12/1998,0.09,0.08,-0.4,0.13,0,0.017,0.62,-0.03,-0.001690197,-0.002112746,-0.001880638,-0.003929457
10/12/1998,-1.55,0.38,0.52,-0.05,0.25,0.017,0.7,0.73,-0.002424951,-0.003031189,-0.001881762,-0.000537846
11/12/1998,-0.05,-0.35,-0.35,0.09,0.03,0.017,0.86,-0.54,-0.00819638,-0.010245476,-0.006733926,-0.010427296
14/12/1998,-2.12,0.06,1.08,-0.38,1.09,0.017,0.59,1.64,-0.001375674,-0.001719593,-0.001864781,-0.001174349
15/12/1998,1.67,-1.31,-0.93,0.08,-0.84,0.017,1.05,-0.39,0.005408692,0.006760865,0.002276882,0.004755936
16/12/1998,-0.08,0.02,0.4,-0.5,-0.06,0.017,-0.37,0.09,0.002323657,0.002733714,0.002375642,0.00164881
17/12/1998,1.51,-0.79,-0.37,0.24,-0.51,0.017,1.13,0.35,0.001665798,0.001959762,0.001324517,0.001213384
18/12/1998,0.68,0.38,-0.91,0.08,-0.82,0.017,1.19,-0.78,-0.006153739,-0.007239693,-0.00652787,-0.008855482
21/12/1998,1.35,-0.53,-0.93,-0.46,-1.13,0.017,1.14,-1.65,0.009399803,0.011058591,0.007616787,0.010784006
22/12/1998,0,-0.34,-0.39,-0.19,0.81,0.017,1.21,0.59,0.006584593,0.00774658,0.005342384,0.005789653
23/12/1998,1.93,-0.79,-0.68,0.02,-0.31,0.017,0.23,0.14,-0.003155747,-0.003712644,-0.002093094,0.000302007
24/12/1998,-0.07,0.28,0.1,-0.39,-0.1,0.017,-0.51,0.86,-0.001947322,-0.002163691,-0.001911922,-0.003375347
28/12/1998,0.16,0.36,-0.7,-0.54,-0.16,0.017,0.98,-0.58,-0.002072351,-0.002302612,-0.001411848,0.000104903
29/12/1998,1.14,-0.44,-0.27,0.45,0.43,0.017,0.63,-0.16,-0.004616411,-0.005129346,-0.005009333,-0.003405577
30/12/1998,-0.5,0.9,0.44,0.2,0.16,0.017,-0.8,1.12,-0.002137221,-0.002249707,-0.001712825,-0.002446267
31/12/1998,0.43,1.85,0.22,-0.92,-0.22,0.017,-1.97,1.09,0.000564482,0.000627202,0.000669763,0.003344421
04/01/1999,-0.19,0.16,0.44,-0.33,-0.46,0.019,-1.49,2.23,0.007539815,0.008377572,0.006842822,0.007349753
05/01/1999,1.1,-0.83,-0.23,-0.2,-0.36,0.019,-0.97,0.78,0,0,0,0
06/01/1999,2.1,-0.73,-0.58,-0.44,-1.12,0.019,-1.12,-0.05,0,0,0,0
07/01/1999,-0.07,0.47,-0.5,-0.38,-0.89,0.019,-0.71,-0.66,0.002584039,0.010336157,0.002584039,0.010336157
08/01/1999,0.45,0.23,0.14,-0.67,-0.38,0.019,-0.15,-0.54,0.004432013,0.012662895,0.004604403,0.013092767
11/01/1999,-0.52,1.03,-0.4,-1.68,-0.84,0.019,-0.11,-1.01,-0.009854761,-0.021899468,-0.009815737,-0.021623811
12/01/1999,-1.85,0.74,0.17,0.27,0.77,0.019,0.12,1.13,0.00200032,0.005000799,0.00197132,0.005014784
13/01/1999,-0.54,-0.12,-0.04,0.66,0.34,0.019,0.9,1.29,0.008000322,0.01454604,0.007869895,0.01445599
14/01/1999,-1.66,1.02,0.26,-0.33,-0.04,0.019,0,0.48,0.006477688,0.011777614,0.006309013,0.01151361
15/01/1999,2.28,-0.78,-0.61,0.04,-0.77,0.019,0.12,-0.53,-0.011070211,-0.018450352,-0.011036139,-0.018389599
19/01/1999,0.8,-0.06,-0.82,-0.45,-1.28,0.019,0.57,-1.55,-0.001762781,-0.00271197,-0.00180845,-0.002801402
20/01/1999,0.24,0.15,-0.71,0.83,-0.52,0.019,0.63,-0.59,5.18E-05,7.97E-05,0.000111509,0.000172907
21/01/1999,-1.82,0.49,0.98,0.43,0.68,0.019,-0.38,1.29,0.005544966,0.00792138,0.005687218,0.008122468
22/01/1999,-0.66,0.26,0.28,-0.79,0.07,0.019,-0.23,0.72,0.002804544,0.003739392,0.002524159,0.003358533
25/01/1999,0.67,-0.81,-0.39,-0.32,0.04,0.019,0.29,0.46,0.003471444,0.004959205,0.003419622,0.004914539
26/01/1999,1.39,-0.61,-1.14,0.52,-0.73,0.019,1.86,0.04,-0.008053347,-0.012389764,-0.007972583,-0.012378136
27/01/1999,-0.74,-0.13,-0.59,-0.22,0.21,0.019,0.55,0.24,0.01670233,0.025695892,0.016680003,0.026012693
28/01/1999,1.63,-1.25,-0.98,-0.17,-0.79,0.019,1.49,-1.34,0.00177531,0.002367081,0.001639286,0.002180514
